comment_star,cus_comment
50,补写 点评 重度 懒癌 患者 龙之梦 那天 好像 申花 球赛 穿着 申花 球衣 球迷 这家 排队 不太 厉害 试试 新品 先买 一杯 老公 点 两杯 试 三种 好喝 喜欢 芭乐 选有 芭乐 那款 蔓越莓 草莓 这杯 味道 酸酸甜甜 好喝 火龙果 荔枝 那款 喝 荔枝 味 甜甜的 很棒 金桔 柠檬茶 无功 无过 特色 
30,水果 茶 味道 偏甜 水果 相比 店 少 草莓 酸 要死 柠檬 饮料 很甜 提前 做好 很久 樱花 珍珠 特别 点 味道 珍珠 慢软 饮料 好像 热 巧克力 感觉 味道 
50,路过 龙之梦 天热 口渴 想 喝杯 冰饮 喝 他家 招牌 热饮 真不错 想 试试看 夏天 冰 饮 新出 款 选 爱知 葡萄 奶盖 喜 茶 外观 迫不及待 想 喝 一口 真的 好喝 奶盖 好吃 一杯 喝 不输 喜茶 
50,喝 一点点 喝 疲劳 每次 龙之梦 想 喝恋 暖 点上 一杯 岩烧 紫芋 奶盖 茶 幸福 飞 好久没 龙之梦 发现 恋暖 好多 新品 喝 新品 浅草 惊艳 粉色 樱花 珍珠 好看 好吃 下次 新品 一遍 大爱 
20,幾次 路過 美羅城 這家店 推出 新品 沒機會 嘗試 虹口 龍之夢想 說 嚐嚐 結果 大失所望 價格 便宜 一杯 點的 草莓 蔓越梅 飲料 入口 太甜 毫無 特色 甜到 齁 還是 覺得 奶茶 巨峰 葡萄 好點 朋友 點的 類似 水果 茶 第一口 甜 齁 推薦 
30,天一 热 想 喝 饮料 那天 最想 喝 喜 茶 公司 位置 太 妖孽 正好 超出范围 一点 帮 买 帮 送 点 加 小费 有人 接单 同事 推荐 这家 试试 记得 好像 喝 实在 印象 点 两款 茶 青森 果茶 选 甜度 冰度 甜 味道 反正 价格 不算 贵 
40,恋暖 老尝客 喝 盐 烧岩 芋艿 盖 想换个 口味 喝 新出 爱知 葡萄 饮料 口感 味道 不错 葡萄 新鲜 说实话 歪斜 奶盖 逼死 强迫症 是因为 服务员 毛毛糙糙 空间 写 数十 杯 奶茶 点评 颜值 考评 项 细节决定 成败 奶茶 行业 艺术 奶盖 不齐 点 确实 失望 喝恋 暖 喜欢 希望 保证 品质 
50,蔓越 樽 新品 拔草 颜色 少女 心 口感 酸酸甜甜 果茶 选择 微微 糖 含冰沙 冰 口感 果味 冰沙 相互 融合 完美 强推 口味 超级 感谢 魔 探索 队 新品 拔草 一杯 奖励 超 喜欢 第一次 参加 探索 兔 发出 活动 中 比心 谢谢 恋暖初 茶 小哥 帮 验证 前台 小姐姐 迷茫 幸亏 哥哥 机智 
50,吃好饭 想 喝个 非传统 饮料 解解渴 楼下 兜 一圈 颜值 吸引 满满 一大 杯 快递 小哥 杯 晕 好久 快递 小哥 买 口味 尝试 吧台 桌子 新品 推介 口味 调 不错 酸酸甜甜 健健康康 水果 新鲜 随便 补充 点 维生素 
50,正好 宝山 办 事情 这家 尝试 新品 本来 家门口 这家 关 想念 这家 新品 我选 芭乐 味道 老妈 选 水果 茶 芭乐 味道 珍珠 粉粉 荡漾 老夫 满满的 少女 心 味道 不错 表扬 
50,少女 心 爆炸 系列 粉红 粉红 爱知 葡萄 奶盖配 葡萄汁 清新 真的 特别 有点像 味全 每日 葡萄汁 很甜 很涩 分层 喝 混合 喝 好喝 浅草 西番莲 红 芭乐 樱花 珍珠 糖 反正 颜色 好看 粉红 粉红 不行 腻 口感 清爽 
50,恋暖初 茶 奶茶 中 良心 价格 偏贵 口味 绝佳 一杯 好喝 喝完 那种 好喝 点 葡萄 芭乐 真的 好喝 新鲜 果汁 味道 葡萄 这杯 咀嚼 葡萄 纤维 葡萄 打碎 奶盖 腻 先喝 两口 奶盖 奶盖 果汁 混在 既有 果汁 清爽 奶盖 香甜 棒 
40,虹口 龙之梦 这家 恋暖初 茶 排队 等候 时间 不算 很长 来福士 尝试 过芝心 奶盖 桃子 乌龙茶 薄荷 脆脆 巧克力 乌龙茶 中 奶盖 甜 口感 顺滑 尝试 蔓越 樽 拿到 饮品 闻 淡淡的 果香 真的 果肉 口感 弹 果茶 甜度 拿捏 
50,恋暖初 茶 一家 清新 风格 奶茶 店 光听 名字 吸引 想必 味道 不错 新品 樱花 珍珠奶茶 珍珠 亮点 一颗颗 红红火火 颜色 特别 咬 嘴里 弹 十足 粘牙 五分 甜度 刚刚 一股 淡淡的 樱花 香味 挺 满意 
30,第一次 喝 这家 茶 没买过 选 这家 人气 饮品 盐烧 岩芋 芝士 奶盖 先喝 一口 没奶 盖 淡淡 香芋 味 很腻 味道 很浓 喝口 奶盖 芝士 味 淡 喜欢 喝 芝士 奶盖 芝士 本该 咸咸的 好喝 这家 奶盖 不太会 推荐 口味 偏重 朋友 
40,挺暖心 奶茶 店 感觉 不错 品种 选择 纠结 久 买 水果 茶 三分 甜 三分 甜 甜 说错 标签 确实 三分 甜 早 无糖 感觉 奶茶 选择 奶茶 
40,哈哈哈哈 哈哈哈 神奇 巧克力 奶盖 一点 尴尬 说 红茶 换成 乌龙茶 绿茶 醉 味道 巧克力 奶盖 感觉 有点像 奶泡 阿华田 或者说 巧克力 口感 醇厚 嘻嘻 挺不错 顺便 展示 烈焰红唇 夸奖 出杯 哥哥 善解人意 哈哈哈哈 哈哈哈 
50,巧克力 控 一杯 主打 棉花 糖 比利时 巧克力 完美 家 冰 做 冷 奶盖 超级 厚 占 三分之一 杯 喜欢 奶盖 同学 容错过 巧克力 酱 很浓 稠 棉花 糖 超级 弹 午饭时间 喝 感谢 女朋友 请 喝 这杯 超甜 巧克力 
40,龙之梦 负 楼 装修 不错 明亮 干净 清新 风格 女孩子 喜欢 看买 算是 网红店 杯子 设计 好看 朋友 请 喝 几次 口味 印象 深 香芋 味 第一次 喝 挺 好喝 喝多 感觉 腻 主动 想 买 
30,恋暖初 茶 饮料 不错 喜欢 巧克力 点 巧克力 饮品 哪家 店 他家 巧克力 饮品 浓郁 可可 浓度 很厚 微苦 一般来说 我会 加芝心 奶盖 咸甜 混 搭 巧克力 饮品 种类 少 板栗 巧克力 棉花 糖 巧克力 可选要 新 紫薯 铁 好奇 点 一杯 加 巧克力 奶盖 不错 颜色 好看 紫薯 味 挺 浓 巧克力 奶盖 意外 挺 搭 个人观点 分甜 正好 全糖 接受 不爱 吃糖 减糖 甜 饮料 服务 中规中矩 速度 喝 发现 饮料 搅和 开 沉底 颗粒 奶盖 少 
40,饭后 想 喝点 甜 这家 店 虹口 龙之梦 地下 二层 店名 门面 吸引 店铺 门面 名字 感觉 挺 梦幻 饮料 种类 点 一杯 冲绳 黑珍珠 鲜牛奶 失望 黑糖 味 珍珠 口感 太硬 下次 再点 珍珠 类 商品 
40,一家 清新 店 环境 不错 点 新品 现泡 桂花 鲜果 茶 味道 没喝 难 喝 果茶 点 半糖 很甜 很甜 很甜 家 果茶 酸酸甜甜 好喝 这家 果茶 茶 白砂糖 难 喝 打开方式 
40,妳 春天 妳 太陽 依舊 喜歡 來 一杯 暖暖的 茶 讓 整個 心 整個 暖 起來 戀空 還戀 茶 黑珠戀 茶 黑色 珍珠 標準 甜 卻 不好 這 一口 對 黑糖 真愛粉 對 這家 緣 相見 卻 無緣 相守 
30,点 一杯 巧克力 奶盖 红茶 感觉 奇特 喜欢 感觉 喝 巧克力 味 水 茶味 老实 点 芝士 奶盖 简单 红茶 本来 想 尝尝鲜 失败 龙之梦 地下 一层 油烟味 服务员 小姑娘 声音 轻 楼下 太 嘈杂 说 
50,第一 喝 他家 饮料 留下 照片 虹口 龙之梦 里 奶茶 选 余地 好多 牌子 买 赶时间 这家 店 人员 少 买 一杯 带走 天气 热 买 脆片 奶盖 巧克力 热饮 脆片 全麦 硬硬 喝完 感觉 泡软 不加 脆片 更好 喝 它家 热 巧克力 本事 浓 很甜 试过 玄米类 奶茶 味道 价格 成正比 价格 贵点 味道 更纯点 
40,好像 念错 这家 名字 念成 初恋 暖 茶 环贸 层 服务员 点单 挺 麻利 提示 款 茶 口味 选 冷热 冰 甜度 选 带走 或堂 食 堂食 选 瓷杯 打包 杯 堂食 号牌 位置 做好 送来 点评 预约 点单 挺 法式 焦糖 红茶 点 服务员 提示 说 口味 清淡 选 甜度 确实 焦糖 味 红茶 浓重 那种 适合 喜欢 清淡 口味 抹 茶 奶盖 玄米 茶 厚厚的 抹 茶 奶盖 抹 茶 清香 奶盖 浓厚 香甜 中 甜 再配 三分 糖 玄米 茶 味道 
40,环贸 迷宫 兜 好久 找到 信号 差 导航 延迟 问 工作人员 找到 具体位置 正好 有个 空桌 坐下 点 香芋 花茶 香芋 第一次 喝 口味 想象 好点 花茶 不错 清香 甘甜 隔壁 挑 一块 蛋糕 拼成 美味 下午茶 
40,挺 喜欢 恋暖初 茶 会去 买杯 东西 喝喝 它家 感觉 清爽 茶 夏天 喜欢 这家 奶茶 加帮 朋友 带茶 小伙伴 茶 这家 特别 高端 店家 价格 要贵 我选 手作 粒粒 巧克力 冰沙 推荐 夏天 喝喝 冰沙 很棒 真的 一粒 粒 坚果 碎 香味 不错 贪心 加 樱花 珍珠 颜值 提高 丢 丢 价格 点点 高 还行 小伙伴 茶 没什么 特色 价格 高 挺 恋暖初 茶 喝喝 哈哈哈哈 
30,日式 清新 風 比較 俘 獲 小女生 心 對 於 不愛喝 奶茶 茶 飲 每次 經過 商場 店 舖 風格 覺得 入眼 清新自然 這次 嘗試 牛乳 系列 招牌 想嘗試 一樣 口感 結果 踩 雷 因為 實在 太甜 對 於 來 說 許喜 甜 妹紙會 喜歡 不過 細膩 奶蓋 綿密 柔滑 入口 甜 咸 口中 化開 宛如 花朵 綻放 回味 無窮 奶蓋 份量 挺厚實 滿滿 感覺 混合 著 紫色 紫薯 甜膩 幾口 喝 還是 朋友 聰明 保險點 鐵 
40,环贸负 二楼 恋暖初 茶 正好 逛街 路过 看着 挺 诱人 想着 座位 买 一杯 店铺 座位 算 挺 客满 生意 真的 大众 点单 块钱 抵用券 我选 一杯 细棉 紫芋 奶盖鲜 牛乳 不愧 推荐 第一名 奶盖 差 点 紫芋 牛乳 好喝 芋头 香气扑鼻 
40,点评 地址 淮海中路 号 环贸 商场 层 喝 果汁 健康 喜欢 饮料 里 有料 选择 这家 恋暖初 茶 类似 旗舰店 门店 店里 蛋糕 售卖 可惜 刚刚 吃饱 饭 很饱 那种 喝个 茶 搭块 蛋糕 一份 惬意 选择 樱花 珍珠 椰子 鲜 牛乳 温 三分 甜 单子 机器 坏 店员 手写 号码 一会儿 木有 拿到 号 茶 饮 做好 依旧 询问 得知 单子 没打 惹 祸 店员 情况 做 粉色 珍珠 有股 淡淡 樱花 味儿 弹有 嚼 劲 椰子 味道 牛乳 想象 中要 好喝 机会 试试 蛋糕 甜品 
40,吃 酸菜鱼 嘴巴 干 干 正好 恋暖初 茶 想 试试 第一 感觉 奶茶 贵 捂脸 服务员 热情 介绍 种类 选择 芋头 鲜 牛乳 盒 一口 特别 无糖 倒 微微 甜 少冰 碎冰 芋头 捻碎 爽口 贵 
40,理解 为恋 暖 臻 选店 定位 更高 路过 忍不住 两眼 海报 诱人 饮品 恋暖 自然 升级 款 限定 款 季节性 限定 座位 坐 一大 优点 成 缺点 座位 拥挤 环境 嘈杂 时常 等位 匹配 享受 价格 便宜 饮品 品质 高到 配得 定位 说 款 做 不错 升级 提升 程度 远远不够 这家 店 亏损 经营 原因 路过 歇歇脚 不错 选择 随意 找 两张 时期 图 展示 
40,环贸里 溜达 一圈 选择 恋 暖 茶 晚上 店内 生意 出奇 晚上 不想 负担 太重 选择 之恋 芋头 鲜 牛乳 半糖 口感 刚刚 喝 一口 浓浓的 奶 香味 吸管 喝 芋头 软 糯 香甜 好喝 我点 热饮 却是 温热 感觉 朋友 桃子 绿茶 不错 很香 他家 招牌 甜点 抹 茶 蒙 布朗 切开 内容 栗子 泥 有大颗 栗子 加 奶油 麻薯 底部 抹 茶 挞 饼 酥软 蛋糕 太甜 厚实 口感 一口 咬 超 不愧 他家 招牌 唯一 遗憾 明明 堂 吃 毛 外带 杯子 害 拍 美美 照片 希望 改进 
40,恋暖初 茶 这家 店 名字 总让 一种 冬天 温暖 感觉 简约 清新 风格 铺天盖地 喜 茶 广告 换下 口味 不错 选择 焦糖 红茶 铁 三分 糖 红茶 味道 淡 本来 想 选择 水果 茶 店员 说 无糖 偏甜 选择 桃子 绿茶 味道 清爽 寒天 口感 这家 店 挺 适合 下午茶 小息 甜点 不错 
40,那种 外带 恋暖初 茶店 菜单 价位 翻 倍 想 吃 珍珠 建议 点 寒天 名字 忘 珍珠 枸 蒻 口感 糯 糯 五分 糖 正好 量 多点 冷 热之分 杯子 大小 区别 两口 
40,这家 恋暖 茶 地方 坐 堂 吃 环境 没事 完 电影 坐下 休息 一会儿 发个 呆 喝喝 下午茶 打发 时间 饮品 蛋糕 性价比 还过得去 时间 喝 一点点 这家 日系 不知 明 饮品 店 好喝 口感 浓郁 
50,宋晓兔 扫荡 恋暖初 茶 环贸店 总 一种 均价 高出 店 错觉 总 高岛 屋 店里 点单 贵 提供 位子 几条 商铺 做 蛋糕 做 完 蛋糕 寻找 复兴路 中 新晋 网红 奶茶 铺 遇上 关门 第几次 遇上 奶茶 铺 关门 实在 令人 特 难 遂 一路 杀回 电影 一路 狂奔 预点餐 店 空位 坐下 休息 顺便 茶 椅子 太高 桌子 太矮 对面 小伙伴 讨论 位子 实在 太 适合 相亲 两个 人来 相亲 多半会 失败 试想 两个 腰 齐平 桌子 面对面 聊天 对面 巨人 咳咳 扯 偏 这家 紫芋 泥 味道 不错 细腻 中带 颗粒 眷村 芋 泥 拼 块 一杯 奶茶 实在 太贵 想要 坐下 建议 建议 这家 店 斜对面 新开 一家 奶茶 铺 难 喝 
40,环境 环贸 周边 全是 店 个人感觉 环境 不错 坐 地方 逛累 坐坐 挺 玫瑰 水晶 恋茶 巧克力 覆盆子 说 巧克力 太甜 口味 服务 点单 小姑娘 很棒 推荐 不错 饮品 收拾 台面 哥哥 服务 哒 适合 逛街 逛累 歇歇脚 地方 
40,每次 一款 北海道 鲜奶 系列 喜欢 吃 清新 奶 香味 挺足 加 香芋 这款 吃 香芋 颗粒感 好吃 牛奶 奶 香味 和谐 唯一 困惑 来福士 这家 店 喜欢 北海道 黑糖 奶茶 款 好吃 每次 剧都会 喝一杯 奶茶 哈哈哈哈 
40,貌似 生意 不错 挺 点 招牌 芋奶 盖 香芋 味 奶茶 冷 奶盖 口感 着实 甜 喝 真的 招牌 口味 无怪乎 感觉 评论 凑合 随便 吃 吃 
40,环贸 茶店 平时 连锁店 位置 这家 座位 黄金 位置 生意 饮品 价格 店 高 环境 好些 饮品 选择 好像 减少 蛋糕 甜品 外形 不错 尝试 栗子 蒙 布朗 榴莲 芝士 味道 不错 饮品 建议 半糖略 甜 
40,坐 一会儿 喝 一杯 细棉 紫芋 奶盖鲜 牛乳 一般般 喝 腻 感觉 倒 饮料 台上 放 赠 饮 更好 喝 清爽 看壶 标签 贴 菠萝 荔枝 鲜果 茶 点餐 时用 预点餐 优惠券 划算 
50,地理位置 排队 秩序 营业员 态度 点单 东西 价格 一目了然 环境 不错 适合 小憩 喝 东西 味道 中规中矩 木有 特别 挑 性价比 随便 喝喝 选择 机会 试试 招牌 
50,恋暖 奶茶 启蒙 鼻祖 三年 前 环贸 这家 配置 震惊 茶 装修 越来越 高大 心中 白月光 这家 菜单 恋暖 想 星巴克 臻 选 星巴克 门店 饮品 高级 蛋糕 点心 售卖 服务 自然 亲 周到 寒 天真 爱星 自然选择 寒天 鲜 牛乳 茶 牛乳 一如既往 顺滑 寒天 弹 爽脆 喜欢 新品 尝试 菠萝 荔枝果 茶 菠萝 味儿 荔枝 唱出来 感觉 西瓜 整体 清爽 糖分 固定 恰到好处 过分 甜腻 加 份 樱花 珍珠 尝试 芋头 鲜 牛乳 手 冲茶 不错 真滴 爱 这家 店 
40,坐落于 环贸 地铁 陕西 南路 站 出站 那层 客流量 不错 大部分 时间 位子 看运气 这家 歇脚 聊天 桌上 扫码 点单 选 出错 几款 送来 蛋糕 堂 吃 盘子 装 饮料 外带 杯装 
50,开门 清净 店内 布置 清新 店内 桌椅 小憩 屏幕 显示 制作 过程 服务员 热情 最终 选择 招牌 推荐 菠萝 荔枝 鲜果 茶 不错 鲜榨 果汁 清香 爽口 机会 尝试 果茶 
40,晚饭 吃 通讯录 里 昵称 长剩 将军 吃 点 一堆 剩下 有意 距离 好像 拒绝 转过 头 哭 红 眼眶 吃过饭 意犹未尽 消食 环贸 兜兜 没什么 兴致 恋暖初 茶 味道 好像 喝喝 重视 环境 抹 茶 绿 沙发 真的 吸引 说 不孝 玫瑰 花瓣 吐出来 问 犹豫 接茬 安慰 工作 做 完 一周 前 亲生女儿 舅舅 医院 胃癌 去世 半年前 坐 坐轮椅 说 病 想 临港 新城 看海 愿望 想 是因为 所有人 瞒 真实 病情 胃炎 距离 永远 遗憾 照顾 跑 医院 力 确实 做 想起 工资 差点 丢 工作 请假 太 人能 剩下 明智 好哇 真的 好撑 舒服 甜 压扁 牛奶 盒 
40,排队 网红店 路过 喝喝 话 说 开 久 我个 奶茶 控才 拔草 价格 小贵 味道 不错 超爱 寒天 点 寒天 恋茶 半糖 偏甜 喜欢 味道 饮料 种类 估计 要试 完 需 时日 
40,抹 茶 蒙 布朗 好吃 栗子 蛋糕 外观 上层 糯米 包裹 糯米 超级 糯 下层 抹 茶 蛋糕 款 超有料 原味 奶盖 白茶 厚厚的 奶盖 包裹 爽口 茶香 喝 一点 甜腻 红柚 水果 绿茶 柚香 微苦 酸甜 爽口 榴莲 芝士 榴莲 味 浓郁 偏甜 
50,新品 店 问 店员 说 这家 店 搞 明白 店 统一 饮品 投放 有店 特色 新品 选 杯 一杯 水果 一杯 味道 不错 新品 评论 晚 估计 老品 
40,周末 店里 坐 七八成 买 打包带 走 喝 热 点 巧克力 冰沙 她家 冰 沙比 星巴克 好喝 价位 星巴克 持平 她家 尝试 好几种 口味 喜欢 小资 店里 环境 还行 
50,点 蜜桃 绿茶 吃 大餐 喝 真的 不腻 很甜 清爽 同学 点 芋头 奶茶 服务员 态度 主动 座位 上点 好会 送过来 环境 安静 蛋糕 手机 没电 充电 宝 总体 
40,地下 一楼 坐 吃 装修 明亮 点 两杯 饮料 坐下 不错 抹 茶 奶盖 玄米 茶 朋友 点 这杯 说 好喝 玫瑰 奶盖 绿茶 清香 一款 茶 奶盖 好喝 感觉 这家 店 做 店 好喝 
30,点 椰子 奶盖 焦糖 红茶 樱花 珍珠 椰子 鲜 牛乳 提拉 米苏 豆乳 蛋糕 椰子 奶盖 焦糖 红茶 奶盖 腻 实在 喝 底下 红茶 尝出 焦糖 味 朋友 喝 鲜 牛乳 说 提拉 米苏 不错 豆乳 蛋糕 清淡 行 总体 轻易 尝试 新品 店铺 环境 不错 服务员 热情 
40,感觉 旗舰店 贵 菜单 甜品 适合 小歇 人太多 笑 哭 之恋 芋头 鲜 牛乳 奶泡 奶盖 消失 很快 牛奶 芋头 那种 颗粒感 泥状 加 樱花 珍珠 特别 弹 那种 糯 唧唧 性价比 
50,环贸 恋暖 喜欢 喝 家 晚上 堂 吃 外带 一份 细棉 紫芋 奶盖鲜 牛乳 少冰 口感 浓郁 巧克力 覆盆子 芝士 蛋糕 味道 服务员 态度 我要 满分 下次 尝试 品种 
50,价格 贵 味道 环境 同价位 算 不错 服务 消费 服务态度 差 店员 热情 堂食 外卖 坐 扫码 点餐 忘记 点 外卖 选项 热情 帮 环贸 一家 位置 熟悉 路 找 找 
40,清淡 感觉 樱花 珍珠 鲜 牛乳 清爽 甜度 合适 单一 口感 感觉 块钱 椰汁 加 珍珠 火龙果 香橙 果茶 清淡 沫儿 环境 桌子 没擦 干净 手机 弄 黏 黏 服务 态度 尴尬 满脸 不太想 解释 客人 尴尬 
50,随处可见 奶茶 店 尝试 无意间 喝 她家 白桃 绿茶 瞬间 惊艳 充满 好感 超级 喜欢 清新 爽口 好喝 紫芋 奶茶 不错 香浓 这家 环境 面积 很大 蛋糕 坐 慢慢 品尝 逛街 累 休息 胜地 
30,午后 闺蜜们 环贸 喝 下午茶 恋暖初 茶 这家 店人 好多 一会 有位 点 咖啡 茶 法式 香草 栗子 卷 榴莲 芝士 蛋糕 留下 深刻影响 榴莲 芝士 蛋糕 配 美式 咖啡 味道 太好 苦苦 美式 咖啡 淡淡的 榴莲 味 蛋糕 吃 嘴里 回味无穷 
50,说实话 恋暖初 茶开 多年 第一次 喝 没想到 一喝 爱 家 鲜 牛乳 真的 好喝 本来 想点 寒天 鲜 牛乳 茶 寒天 换 芋头 鲜 牛乳 好喝 下次 喝喝 便宜 一杯 奶茶 价格 赶上 星巴克 
40,肉 吃 坐地铁 寻觅 解决 口渴 事宜 来到 环贸 这家 挺 人嘛 哪人 多往 凑热闹 点 一杯 果仁 奶盖 抹 茶 农村 人嘛 喝 发现 有点咸 撇嘴 撇嘴 撇嘴 撇嘴 味道 食用方法 下次 
50,这家 店 坐 休息 闺蜜 小聚 谈天说地 地方 店内 环境 不错 挺 坐满 来回 兜 两圈 第二次 回来 找到 座位 点单 挺 桌上 二维码 扫描 就行 饮料 味道 不错 
30,太甜 点 小仓 红豆 抹 茶 无糖 甜 服务员 小姐姐 解释 说 是因为 红豆 甜 希望 改进 顾客 点无糖 真的 不想 吃糖 假 环境 整体 不错 开在 环贸 洋气 小姐姐 服务 挺 希望 改进 甜度 
