name,comment_count,comment_star,comment_description,cus_comment
,,40,口味：很好 环境：很好 服务：很好 人均：0元,网红茶饮奈雪の茶又推出了小清新新品🍀冰淇淋绿宝石，作为奈雪の茶vvvip会员卡拥有者趁点都德吃完赶紧去新开的环宇荟店打卡了这个被各路仙女表扬的新草～。🍈🍈🍈。新品的名字来源应该是因为这杯茶饮主要原料是来自我最爱的绿宝石蜜瓜～颜色清新口味也清甜～。另外用栀子花绿茶调配来降低蜜瓜原本的高糖分，富有淡淡的栀子花香气回味却又带点绿宝石的果香。。除此之外，还加入了香草冰淇淋和软糯的白珍珠～这样的搭配口感丰富富有层次感！怪不得那么多小仙女实力给绿宝石打电话了～。🍞🍞🍞。奈雪の茶软欧包可是响当当的招牌，之前沉迷榴莲系列，这次点了心仪已久的草莓魔法棒～草莓大颗当，当中的夹心奶油细腻柔和甜度刚刚好！。💓💓💓。我办了张奈雪の茶的会员卡，39元一张，里面有买一赠一和赠饮券～之后可以参与积分！感觉还是挺划算的～供大家参考！。📸📸📸。顺带提一嘴，中海环宇荟这家店上下两层比较大，装修清新又带网红风～感觉也可以拍很多照片！
,,40,口味：很好 环境：非常好 服务：非常好 人均：40元,【鲜芋蜂蜜白珍珠】味道极其寡淡，鲜芋似乎是唯一的味道，不甜，奶茶味也可以忽略不计，更是没能喝出蜂蜜味，白珍珠的嚼劲比不上喜茶的珍珠。喝完的感觉是，我宁愿来一杯Coco的鲜芋牛奶西米露，完胜。。【霸气西柚】果茶味道会比奶茶好很多，同班认可点赞，觉得比喜茶的要清口，喜茶的香精味太重。喝一口西柚都是满满的，后悔选择多了上面那款饮料。【冻顶乌龙鲜牛乳】是茶味比较重的奶茶，配的是黑珍珠。貌似是推荐品。。【鲜奶黑珍珠】则是奶味比较重，所以以上两款就是看喜欢哪个味道更多就选哪个啦。。。【金枪鱼黑橄榄欧包】我不知道这个本名叫什么，有金枪鱼和黑橄榄，金枪鱼肉夹心还是很多的，不会腥，黑橄榄很爽口。。【草莓魔法棒】[给你小心心]这个奶油是动物奶油，很绵密且不会腻，虽然现在还不到草莓的季节，但好在草莓不酸，当然也不甜，如果是冬天这款面包一点会个更惊艳，是我们点的四款面包中最好吃的一款。。【抹茶芝士圈】抹茶味不重，芝士夹心？夹心有点像酸奶，有点酸，会腻。。【吸吸珍珠包】中间是珍珠奶油馅的，很独特的一款欧包，四周是椰蓉馅的小卷。和西树泡芙的珍珠奶茶泡芙有异曲同工之妙，但是珍珠可比西树的好吃n倍！
,,30,口味：好 环境：很好 服务：好 人均：30元,口味：主要卖饮料和面包。比较晚的时候来的，面包好像也卖的差不多了，那些残留的面包看上去完全没有想吃的胃口。直接点饮料了，饮料味道也算比较一般吧。#冰激凌绿宝石# 也算一款推荐的产品了，能吃出明显果肉的味道，冰激凌不多，没有任何很腻的感觉，爽口得我以为这款适合减肥的人喝。。。环境：环境真不错，无论是从外观还是内部。外观真的蛮好看，全透明玻璃，黄色灯光很亮，看上去很舒服。内部环境也蛮好的，两层楼，一楼点单，二楼和一楼都有位置坐的，也有桌子。。。服务：除了点单没有接触到别的服务了。但是坐在这里喝饮料的时候，竟然被隔壁楼的瑜伽销售推销了，这样堂而皇之的在你家店里硬要加别人微信推销瑜伽，这样真的好吗？
,,40,口味：很好 环境：很好 服务：很好 人均：0元,安静享受奈雪の舌尖幸福体验啦......。。奈雪的新品冲上天啦 天天被刷屏怎么可能忍得住啊 褒贬不一也要过来 毕竟是我喜欢的店 又是我喜欢的跑腿带头推荐的 必须要飞速打卡的啦 正好与梅匠那么近 一次双满足...💨。。       奈雪の茶❣️中海环宇荟1楼 等多家分店。距地铁9-13号线马当路站步行约250m 还是hin方便的啦 赶jio这家跟人广都是我喜欢的定位 店面很大 上下两层 无论是来小憩还是闺蜜谈天都是极其适宜的 会N刷的类型...🤜🏻⛵️🌦。。        口味 🌟🌟🌟🌟🌛。        环境 🌟🌟🌟🌟。        服务 🌟🌟🌟🌟。。除了由于有些新人服务上稍微欠缺了一些完全没问题的 毕竟大部分店员态度都是很热情 很主动 很让人喜欢滴 熟悉的味道 熟悉的奈雪...不一样的新品 非同小可的眼前一亮...👀。。        💎冰淇淋绿宝石💎 。看到ta的第一眼 不由得想起老字号品牌家隔壁的红宝石奶油小方 这次红转绿注入奈雪又会卷起多大的波澜呢 蜜瓜搭配栀子花茶底 是与最清纯春日的最好搭配 清爽的茶底 清新的幽香扑鼻而来 建议大家搅拌均匀后再大吸哦 不然分层会比较明显 一整颗冰淇淋球也是hin满足 为整体添加了一份醇厚的惬意......🐽。 。其实怡宝的最爱是底部满载的白珍珠啦 Q弹软糯嚼劲十足 甜度刚好 是会上瘾的赶 jio 这份白珍珠我服 整体颜值也很搭调 是一杯比小方来的更加出彩的冰淇淋绿宝石...这款为季节限定大家要打卡的千万抓紧 小心错过哟...。。        一颗大榴莲❣️。比榴莲王更加霸气的让人满足的一颗大榴莲必须隆重介绍一下啦 作为与榴莲季与饮品一起推出的榴莲面包也是意外之喜 虽然我做不到一口气吞下一整只榴莲 吃多榴莲果肉甚至有可能反胃 但是这种榴莲制品榴莲面包是真的无法拒绝吖 浅尝一口也是小确幸呢...🦁🌳🐮。   榴莲果肉比起榴莲王来的真实扎实丰富很多 甜度恰好 榴莲味也十分浓郁 为了不让自己感到厌烦 拔下来一大块吃完就ok啦 克制自己不能吃多反而对榴莲生出不好情绪就尴尬了...造型也是hin榴莲的哦 迷妹们请过来...。。        奈雪熊宝宝❣️。敲击可爱的巧克力小熊作为镇店之宝无需过多修饰 正是可以让人心动的感jio 酸甜乳酪搭配巧克力酱葡萄干奏响的交响曲也是分外有趣 口感恰到好处 面包松软有韧劲 总体属于不算太过惊艳但是冲着软萌外表还是会回购的...。  不忍心下手也必须要一撕两块啊...🐻。。  还带了一个满满肉松的咸口菠菜肉骨头 以及一盒中秋推出哒月饼礼盒 也是很嗨森的一次奈雪打卡 希望奈雪可以多多推出新品加快翻新速度呢 这样才能紧紧跟上“网红”的脚步...
,,50,口味：非常好 环境：非常好 服务：非常好 人均：53元,第一次去中海环宇荟，我只知道这是一个新开的商场，空气中弥漫着一丝丝油漆味！好朋友带我来这里拔草奈雪家的茶饮和欧包！我们买了一棵大榴莲以及一个草莓魔法棒，饮料要了霸气芝士草莓和清爽霸气西柚！我觉得霸气芝士草莓里的芝士好好吃，咸咸的很浓厚，真的很好吃！榴莲包里纯正的榴莲果肉，太嗲了！以前一直看市百一店排队，这里尽然基本不排，太棒了，以后就认准这家店了！
,,40,口味：很好 环境：好 服务：很好 人均：68元,奈雪の茶👉🏻新天地店打卡成功！想喝冰淇淋绿宝石才来的这家分店，因为看到微博上说这家饮料做的更加好喝。但个人觉得这家的用餐环境不如万象城的好。。中秋期间来的，正好也想买盒月饼，看了广告觉得口味很不错。三种果然很好吃，最喜欢麻薯的。而且月饼盒子颜值很高，是个带音乐盒的收纳盒。。朋友还买了新出的冷泡茶，但是不附赠插画，有点失望。。霸气榴莲最喜欢了，一如既往地好吃！
,,40,口味：好 环境：很好 服务：好 人均：0元,第一次品尝，等了15分钟，还可以接受，环境很好，座位比较多，凳子坐的比星巴克舒服，点了一杯招牌的芝士草莓，第一口的芝士太浓郁了，太厚，有点受不了，后面的草莓打碎了柔和在奶茶里，爽口，有口感，总体上感觉就是奶盖太厚了
,,40,口味：很好 环境：很好 服务：很好 人均：0元,吃饭排队的时候去买的。找个地方坐坐。二楼很空 位置也很多。。39元可以办一个会员卡 。有一张免费饮料劵。一张买一送一劵。。喝完以后有点后悔买了会员……。「冰淇淋绿宝石」点了新品…。只能说 味道也就这样…。不会再特地去喝了……。就是哈密瓜➕冰淇淋➕芋圆。这样的搭配……并没有很出彩……
,,40,口味：很好 环境：非常好 服务：非常好 人均：0元,环境是真的很不错，买好面包，坐下慢慢享用，无人打扰。。霸气芝士芒果：很多芒果果肉，量很足。芝士阿里山初露：就是普通的茶饮，味道很爽口。榴莲面包很惊艳，果肉打成的泥，料很足。非常喜欢他家面包的打包形式，会帮你切好用盒子装好～
,,40,口味：非常好 环境：很好 服务：很好 人均：30元,咦！看见一间两层楼的奈雪的茶！。刚吃饱的我决定进去买一杯自己最喜欢的「霸气芝士芒果」解渴解腻，很喜欢里头茶的清香。。这间奈雪很大，位子很多，不过今天人也多的不行，里面几乎坐满了！可能人多，感觉空气不够流通呀～。设计很有意思，欣赏墙上的中式盘子，自然光洒进二楼座位感觉很舒适。。秋风徐徐，外头有些座位也都坐满了，这好天气好空气坐外面也很惬意，这里环境相当好哦！
,,40,口味：很好 环境：非常好 服务：非常好 人均：0元,开在环宇荟的奈雪的茶，第一次过去，里面很大，装修的很不错，暖暖的感觉，上下两层楼，，有休息的地方可以堂吃，也可以外带。为了能送一杯奶茶，冲了39块会员，得到一张饮料券，一张面包买一送一券。当天就用了饮料券喝了霸气芝士草莓，另外买了2个面包，奥利奥魔法棒感觉很好吃，正是喜欢的甜甜的感觉……下次还会再去试试其他饮料和面包
,,40,口味：很好 环境：很好 服务：很好 人均：30元,宝宝带我们去吃卢香纪，路过这里要请我们喝奶茶，就来了这家店，蛮喜欢里面的装修风格，面包长的都很可爱，放在橱柜里很勾人眼球，奶茶比较醇厚，可以明显喝到茶的味道，但是对我这种很不爱喝奶茶的人来说，尝过就OK了，总结：奶茶的名字都很霸气，味道比较柔和，撞的不错。
,,40,口味：很好 环境：很好 服务：很好 人均：32元,记录一下第一次喝奈雪❄️。。姐妹们一起吃烤肉，朋友给我带了霸气芝士草莓🍓！。。很大一杯，上面的芝士很好喝，一点也不会腻！下面的茶底颜色好好看啊，听说是放八颗草莓的，喝起来颗粒感十足！一大口咕嘟咕嘟太满足了8⃣️！混合过后是很清爽的口感。。。很想尝试奈雪的欧包！下次去尝尝！😋
,,50,口味：非常好 环境：非常好 服务：非常好 人均：0元,奈雪 真是我的爱。魔法棒超好吃。面包有嚼劲 奶油超轻柔。切面包的小哥哥小姐姐都超温柔。上次去 没有夹子了。想问切面包的小哥哥拿一个。还先用纸巾仔细擦拭过再给我。。不过讲真 这次出的网红珍珠奶茶包。真的很难吃了…。里面的酱蛮少的 而且还有些发酸。我 还是和 魔法棒 🔒了
,,30,口味：好 环境：好 服务：好 人均：0元,因为等点都德，就看到附近的网红饮品店。据说是台湾人开的，人不多。点了他们招牌的鲜奶黑珍珠，问题来了，不知是我点的品类不对还是怎么，不能接受这股有点腥的奶味，每喝一口都很让我抽搐，另外加了一个金枪鱼面包，切了小块装，里面因为有洋葱，又让我嚼得很无奈。或许其他饮品会好喝吧，总之我不太喜欢
